# Decoration table for the "glemr11" remix

# Deco type|Deco name|Max height|Min height|Biomes|Place on|Spawn by|Num spawn by|Fill ratio|Height max|Flags|Side length

simple|unilib:grass_wild_5|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_clayey_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:fern_broad_leaf|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_clayey_with_litter_coniferous|||0.01|||
simple|unilib:fern_broad_leaf_young|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_clayey_with_litter_coniferous|||0.01|||
simple|unilib:fern_lady|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_clayey_with_litter_coniferous|||0.01|||
simple|unilib:fern_lady_small|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_clayey_with_litter_coniferous|||0.01|||
simple|unilib:grass_wild_1|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_sandy_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:grass_wild_2|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_sandy_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:grass_wild_3|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_sandy_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:grass_wild_4|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_sandy_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:grass_wild_5|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_sandy_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:fern_broad_leaf|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_sandy_with_litter_coniferous|||0.01|||
simple|unilib:fern_broad_leaf_young|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_sandy_with_litter_coniferous|||0.01|||
simple|unilib:fern_lady|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_sandy_with_litter_coniferous|||0.01|||
simple|unilib:fern_lady_small|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_sandy_with_litter_coniferous|||0.01|||
simple|unilib:fern_broad_leaf|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:fern_broad_leaf_young|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:fern_lady|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:fern_lady_small|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:grass_wild_1|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:grass_wild_2|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:grass_wild_3|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:grass_wild_4|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:grass_wild_5|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:mushroom_brown|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:mushroom_red|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:fern_broad_leaf|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_litter_coniferous|||0.01|||
simple|unilib:fern_broad_leaf_young|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_litter_coniferous|||0.01|||
simple|unilib:fern_lady|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_litter_coniferous|||0.01|||
simple|unilib:fern_lady_small|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_litter_coniferous|||0.01|||
simple|unilib:mushroom_brown|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_litter_coniferous|||0.01|||
simple|unilib:mushroom_red|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_silt_fine_with_litter_coniferous|||0.01|||
simple|unilib:grass_wild_1|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_ordinary_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:grass_wild_2|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_ordinary_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:grass_wild_3|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_ordinary_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:grass_wild_4|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_ordinary_with_turf_cool_humid_shelf|||0.01|||
simple|unilib:grass_wild_5|SHELF|LOWLAND|glemr11_cool_humid_shelf|unilib:dirt_ordinary_with_turf_cool_humid_shelf|||0.01|||
schematic|unilib_glem_tree_pine_ancient_1|COASTAL|BEACH_MAX|glemr11_cool_semiarid_coastal|unilib:dirt_ordinary_with_turf_cool_semiarid_coastal|||0.002|||
schematic|unilib_glem_tree_pine_ancient_3|COASTAL|BEACH_MAX|glemr11_cool_semiarid_coastal|unilib:dirt_ordinary_with_turf_cool_semiarid_coastal|||0.002|||
schematic|unilib_glem_tree_pine_ancient_6|COASTAL|BEACH_MAX|glemr11_cool_semiarid_coastal|unilib:dirt_ordinary_with_turf_cool_semiarid_coastal|||0.002|||
simple|unilib:plant_heath_red|COASTAL|BEACH_MAX|glemr11_cool_semiarid_coastal|unilib:dirt_sandy_with_turf_cool_semiarid_coastal|||0.01|||
simple|unilib:plant_sandwort|COASTAL|BEACH_MAX|glemr11_cool_semiarid_coastal|unilib:dirt_sandy_with_turf_cool_semiarid_coastal|||0.01|||
simple|unilib:plant_saxifrage_purple|COASTAL|BEACH_MAX|glemr11_cool_semiarid_coastal|unilib:dirt_sandy_with_turf_cool_semiarid_coastal|||0.01|||
simple|unilib:grass_dry_1|COASTAL|BEACH_MAX|glemr11_cool_semiarid_coastal|unilib:dirt_ordinary_with_turf_cool_semiarid_coastal|||0.01|||
simple|unilib:grass_dry_2|COASTAL|BEACH_MAX|glemr11_cool_semiarid_coastal|unilib:dirt_ordinary_with_turf_cool_semiarid_coastal|||0.01|||
simple|unilib:grass_dry_3|COASTAL|BEACH_MAX|glemr11_cool_semiarid_coastal|unilib:dirt_ordinary_with_turf_cool_semiarid_coastal|||0.01|||
simple|unilib:grass_dry_4|COASTAL|BEACH_MAX|glemr11_cool_semiarid_coastal|unilib:dirt_ordinary_with_turf_cool_semiarid_coastal|||0.01|||
simple|unilib:grass_dry_5|COASTAL|BEACH_MAX|glemr11_cool_semiarid_coastal|unilib:dirt_ordinary_with_turf_cool_semiarid_coastal|||0.01|||
schematic|unilib_glem_tree_pine_ancient_1|HIGHLAND|SHELF|glemr11_cool_semiarid_highland|unilib:dirt_ordinary_with_turf_cool_semiarid_highland|||0.002|||
schematic|unilib_glem_tree_pine_ancient_2|HIGHLAND|SHELF|glemr11_cool_semiarid_highland|unilib:dirt_ordinary_with_turf_cool_semiarid_highland|||0.002|||
simple|unilib:plant_heath_gold|HIGHLAND|SHELF|glemr11_cool_semiarid_highland|unilib:dirt_sandy_with_turf_cool_semiarid_highland|||0.01|||
simple|unilib:plant_heath_green|HIGHLAND|SHELF|glemr11_cool_semiarid_highland|unilib:dirt_sandy_with_turf_cool_semiarid_highland|||0.01|||
simple|unilib:plant_heath_purple|HIGHLAND|SHELF|glemr11_cool_semiarid_highland|unilib:dirt_sandy_with_turf_cool_semiarid_highland|||0.01|||
simple|unilib:plant_heath_red|HIGHLAND|SHELF|glemr11_cool_semiarid_highland|unilib:dirt_sandy_with_turf_cool_semiarid_highland|||0.01|||
simple|unilib:plant_sandwort|HIGHLAND|SHELF|glemr11_cool_semiarid_highland|unilib:dirt_sandy_with_turf_cool_semiarid_highland|||0.01|||
simple|unilib:plant_saxifrage_purple|HIGHLAND|SHELF|glemr11_cool_semiarid_highland|unilib:dirt_sandy_with_turf_cool_semiarid_highland|||0.01|||
simple|unilib:grass_dry_1|HIGHLAND|SHELF|glemr11_cool_semiarid_highland|unilib:dirt_ordinary_with_turf_cool_semiarid_highland|||0.01|||
simple|unilib:grass_dry_2|HIGHLAND|SHELF|glemr11_cool_semiarid_highland|unilib:dirt_ordinary_with_turf_cool_semiarid_highland|||0.01|||
simple|unilib:grass_dry_3|HIGHLAND|SHELF|glemr11_cool_semiarid_highland|unilib:dirt_ordinary_with_turf_cool_semiarid_highland|||0.01|||
simple|unilib:grass_dry_4|HIGHLAND|SHELF|glemr11_cool_semiarid_highland|unilib:dirt_ordinary_with_turf_cool_semiarid_highland|||0.01|||
simple|unilib:grass_dry_5|HIGHLAND|SHELF|glemr11_cool_semiarid_highland|unilib:dirt_ordinary_with_turf_cool_semiarid_highland|||0.01|||
schematic|unilib_glem_tree_pine_ancient_3|LOWLAND|COASTAL|glemr11_cool_semiarid_lowland|unilib:dirt_ordinary_with_turf_cool_semiarid_lowland|||0.002|||
schematic|unilib_glem_tree_pine_ancient_5|LOWLAND|COASTAL|glemr11_cool_semiarid_lowland|unilib:dirt_ordinary_with_turf_cool_semiarid_lowland|||0.002|||
schematic|unilib_glem_tree_pine_ancient_6|LOWLAND|COASTAL|glemr11_cool_semiarid_lowland|unilib:dirt_ordinary_with_turf_cool_semiarid_lowland|||0.002|||
simple|unilib:plant_heath_purple|LOWLAND|COASTAL|glemr11_cool_semiarid_lowland|unilib:dirt_sandy_with_turf_cool_semiarid_lowland|||0.01|||
simple|unilib:plant_heath_red|LOWLAND|COASTAL|glemr11_cool_semiarid_lowland|unilib:dirt_sandy_with_turf_cool_semiarid_lowland|||0.01|||
simple|unilib:plant_sandwort|LOWLAND|COASTAL|glemr11_cool_semiarid_lowland|unilib:dirt_sandy_with_turf_cool_semiarid_lowland|||0.01|||
simple|unilib:plant_saxifrage_purple|LOWLAND|COASTAL|glemr11_cool_semiarid_lowland|unilib:dirt_sandy_with_turf_cool_semiarid_lowland|||0.01|||
simple|unilib:grass_dry_1|LOWLAND|COASTAL|glemr11_cool_semiarid_lowland|unilib:dirt_ordinary_with_turf_cool_semiarid_lowland|||0.01|||
simple|unilib:grass_dry_2|LOWLAND|COASTAL|glemr11_cool_semiarid_lowland|unilib:dirt_ordinary_with_turf_cool_semiarid_lowland|||0.01|||
simple|unilib:grass_dry_3|LOWLAND|COASTAL|glemr11_cool_semiarid_lowland|unilib:dirt_ordinary_with_turf_cool_semiarid_lowland|||0.01|||
simple|unilib:grass_dry_4|LOWLAND|COASTAL|glemr11_cool_semiarid_lowland|unilib:dirt_ordinary_with_turf_cool_semiarid_lowland|||0.01|||
simple|unilib:grass_dry_5|LOWLAND|COASTAL|glemr11_cool_semiarid_lowland|unilib:dirt_ordinary_with_turf_cool_semiarid_lowland|||0.01|||
schematic|unilib_glem_tree_pine_ancient_7|SHELF|LOWLAND|glemr11_cool_semiarid_shelf|unilib:dirt_ordinary_with_turf_cool_semiarid_shelf|||0.002|||
schematic|unilib_glem_tree_pine_ancient_8|SHELF|LOWLAND|glemr11_cool_semiarid_shelf|unilib:dirt_ordinary_with_turf_cool_semiarid_shelf|||0.002|||
schematic|unilib_glem_tree_pine_ancient_9|SHELF|LOWLAND|glemr11_cool_semiarid_shelf|unilib:dirt_ordinary_with_turf_cool_semiarid_shelf|||0.002|||
simple|unilib:plant_heath_green|SHELF|LOWLAND|glemr11_cool_semiarid_shelf|unilib:dirt_sandy_with_turf_cool_semiarid_shelf|||0.01|||
simple|unilib:plant_heath_purple|SHELF|LOWLAND|glemr11_cool_semiarid_shelf|unilib:dirt_sandy_with_turf_cool_semiarid_shelf|||0.01|||
simple|unilib:plant_heath_red|SHELF|LOWLAND|glemr11_cool_semiarid_shelf|unilib:dirt_sandy_with_turf_cool_semiarid_shelf|||0.01|||
simple|unilib:plant_sandwort|SHELF|LOWLAND|glemr11_cool_semiarid_shelf|unilib:dirt_sandy_with_turf_cool_semiarid_shelf|||0.01|||
simple|unilib:plant_saxifrage_purple|SHELF|LOWLAND|glemr11_cool_semiarid_shelf|unilib:dirt_sandy_with_turf_cool_semiarid_shelf|||0.01|||
simple|unilib:grass_dry_1|SHELF|LOWLAND|glemr11_cool_semiarid_shelf|unilib:dirt_ordinary_with_turf_cool_semiarid_shelf|||0.01|||
simple|unilib:grass_dry_2|SHELF|LOWLAND|glemr11_cool_semiarid_shelf|unilib:dirt_ordinary_with_turf_cool_semiarid_shelf|||0.01|||
simple|unilib:grass_dry_3|SHELF|LOWLAND|glemr11_cool_semiarid_shelf|unilib:dirt_ordinary_with_turf_cool_semiarid_shelf|||0.01|||
simple|unilib:grass_dry_4|SHELF|LOWLAND|glemr11_cool_semiarid_shelf|unilib:dirt_ordinary_with_turf_cool_semiarid_shelf|||0.01|||
simple|unilib:grass_dry_5|SHELF|LOWLAND|glemr11_cool_semiarid_shelf|unilib:dirt_ordinary_with_turf_cool_semiarid_shelf|||0.01|||
schematic|unilib_glem_tree_beech_mature_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_black_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_beech_mature_2|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_black_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_beech_mature_3|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_black_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_cherry_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_black_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_cherry_blossom_3|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_black_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_maple_sugar_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_black_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_sakura_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_black_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_beech_mature_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_brown_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_beech_mature_2|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_brown_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_beech_mature_3|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_brown_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_birch_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_brown_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_maple_sugar_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_brown_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_oak_13|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_brown_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_oak_red_3|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_brown_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_spruce_7|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_clayey_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_spruce_mature_16|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_clayey_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_spruce_mature_17|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_clayey_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_fir_douglas_coast_14|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_clayey_with_turf_cool_semihumid_coastal|||0.0082|||
schematic|unilib_glem_tree_fir_douglas_coast_15|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_clayey_with_turf_cool_semihumid_coastal|||0.0082|||
schematic|unilib_glem_tree_fir_douglas_coast_16|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_clayey_with_turf_cool_semihumid_coastal|||0.0082|||
schematic|unilib_glem_tree_spruce_mature_15|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_clayey_with_turf_cool_semihumid_coastal|||0.0082|||
schematic|unilib_glem_tree_maple_sugar_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_sandy_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_oak_13|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_sandy_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_oak_red_3|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_sandy_with_turf_cool_semihumid_coastal|||0.007|||
schematic|unilib_glem_tree_birch_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_sandy_with_turf_cool_semihumid_coastal|||0.0082|||
schematic|unilib_glem_tree_birch_small_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_sandy_with_turf_cool_semihumid_coastal|||0.0082|||
schematic|unilib_glem_tree_birch_small_2|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_sandy_with_turf_cool_semihumid_coastal|||0.0082|||
schematic|unilib_glem_tree_birch_small_3|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_sandy_with_turf_cool_semihumid_coastal|||0.0082|||
schematic|unilib_glem_tree_poplar_small_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.0085|||
schematic|unilib_glem_tree_poplar_small_2|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.0085|||
schematic|unilib_glem_tree_poplar_small_3|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.0085|||
schematic|unilib_glem_tree_poplar_small_4|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.0085|||
schematic|unilib_glem_tree_poplar_small_5|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.0085|||
schematic|unilib_glem_tree_willow_ancient_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.0085|||
schematic|unilib_glem_tree_willow_ancient_2|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.0085|||
schematic|unilib_glem_tree_willow_ancient_3|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.0085|||
simple|unilib:fern_broad_leaf|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_black_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:fern_broad_leaf_young|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_black_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:fern_lady|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_black_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:fern_lady_small|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_black_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:mushroom_brown|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_black_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:mushroom_red|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_black_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:fern_broad_leaf|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_brown_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:fern_broad_leaf_young|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_brown_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:fern_lady|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_brown_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:fern_lady_small|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_brown_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:mushroom_brown|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_brown_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:mushroom_red|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_brown_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_clayey_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_2|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_clayey_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_3|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_clayey_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_4|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_clayey_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_5|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_clayey_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_sandy_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_2|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_sandy_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_3|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_sandy_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_4|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_sandy_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_5|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_sandy_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:fern_broad_leaf|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:fern_broad_leaf_young|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:fern_lady|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:fern_lady_small|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_2|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_3|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_4|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_5|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:mushroom_brown|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:mushroom_red|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_silt_fine_with_turf_cool_semihumid_coastal|||0.008|||
simple|unilib:grass_wild_1|COASTAL|BEACH_MAX|glemr11_cool_semihumid_coastal|unilib:dirt_ordinary_with_turf_cool_semihumid_coastal|||0.008|||
